time,.header.seq,.header.stamp.secs,secs,,.header.frame_id,.header.stamp.nsecs,.orientation.x,.orientation.y,.orientation.z,.orientation.w,.orientation_covariance,.angular_velocity.x,.angular_velocity.y,.angular_velocity.z,.angular_velocity_covariance,.linear_acceleration.x,.linear_acceleration.y,.linear_acceleration.z,.linear_acceleration_covariance
2022/03/09/18:22:58.487819,9963,1646846536,42.487392828,1646846578.48739,0.00548453356548,0.0200553092171,-0.910688184366,0.412570885207,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.0254104174674,0.000152974389493,-0.000424723606557,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0265955487639,0.0488254932314,-0.114311311841,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:58.519551,9964,1646846536,42.519157736,1646846578.51916,0.0058116698801,0.020226045184,-0.910665179787,0.412608848563,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.0270397178829,-0.00182927027345,0.00156256183982,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0317448626831,0.0619029737636,-0.114818265438,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:58.547632,9965,1646846536,42.547283019,1646846578.54728,0.00612703689988,0.0203862160393,-0.910633263141,0.412666841017,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.0244643799961,0.00158761907369,0.00453722756356,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0278632982075,0.0769369326532,-0.118163457513,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:58.577369,9966,1646846536,42.576925732,1646846578.57693,0.00639192073534,0.0205070397463,-0.91059474326,0.412741829983,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.0174522772431,0.0014608502388,0.00511117745191,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.025029993318,0.0814755962603,-0.113834179044,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:58.606750,9967,1646846536,42.606222282,1646846578.60622,0.00661230614632,0.0206195149742,-0.910555122888,0.412820155991,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.0177447758615,0.000314252451062,0.00427815271541,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0290226914361,0.0885956593975,-0.112035575509,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:58.638845,9968,1646846536,42.638403344,1646846578.6384,0.00680302041427,0.0207233807098,-0.910510952603,0.412909270415,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.0132713597268,-0.000637508928776,0.00504862796515,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0264963653684,0.0945209719241,-0.107679399848,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:58.666722,9969,1646846536,42.666404361,1646846578.6664,0.00695164152191,0.0208153264072,-0.910468605405,0.412995539249,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.0115281157196,-0.00142559129745,0.0064327577129,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0226440735161,0.107380716763,-0.112434940338,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:58.698202,9970,1646846536,42.697913126,1646846578.69791,0.00706224204515,0.0208737251495,-0.910432085431,0.413071216805,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.0101020559669,-0.00355537515134,0.004489001818,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0255162258446,0.105813955329,-0.109219556451,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:58.725991,9971,1646846536,42.725469554,1646846578.72547,0.00713666535428,0.0209243969775,-0.91039802219,0.413142443731,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.00538317812607,-0.000539127737284,0.00431353366002,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0339202096313,0.111919453461,-0.116916246414,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:58.759492,9972,1646846536,42.75835039,1646846578.75835,0.0071598894759,0.020952485631,-0.910375317026,0.41319064786,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.000296441838145,0.000958044081926,0.00368899968453,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0240427275002,0.11242892867,-0.106916338205,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:58.787288,9973,1646846536,42.786908817,1646846578.78691,0.00715413583621,0.0209476510473,-0.91036302846,0.413218066727,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.00177805963904,0.000121706165373,0.00246374122798,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0309770501778,0.107955498062,-0.116341465116,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:58.815894,9974,1646846536,42.815468283,1646846578.81547,0.00712648925563,0.0209274182887,-0.910370488643,0.413203133728,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.00356848537922,0.000939703546464,-0.00456544104964,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0299116509408,0.10878949374,-0.115418774486,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:58.845552,9975,1646846536,42.845204335,1646846578.8452,0.00705166921782,0.0208923213088,-0.910379672362,0.413185959372,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.00615039747208,0.00149054732174,-0.00305793760344,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0314226445556,0.118090056684,-0.124649773836,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:58.880107,9976,1646846536,42.878778133,1646846578.87878,0.00693926829772,0.0208343848294,-0.91038614147,0.413176534165,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.0115540344268,-0.000224689021707,-0.000230737496167,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0285486284271,0.104233416393,-0.122626052499,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:58.906599,9977,1646846536,42.905233889,1646846578.90523,0.00678529442344,0.0207571339922,-0.910397806156,0.413157277213,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.00986057706177,-0.000232239253819,-0.000857043545693,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0128059870005,0.1038444121,-0.118928858042,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:58.936380,9978,1646846536,42.934641055,1646846578.93464,0.00658345070128,0.020665385561,-0.910405863326,0.413147387789,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.0163991022855,-5.21689653397E-05,0.000224056653678,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0285213657841,0.0936545241997,-0.120298275948,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:58.967217,9979,1646846536,42.966897462,1646846578.9669,0.00633337338115,0.0205379843682,-0.910396619966,0.413178017244,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.0169605407864,0.000528354197741,0.00339952902868,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0322202778608,0.092507044673,-0.111449684501,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:58.995006,9980,1646846536,42.994650062,1646846578.99465,0.00605755879631,0.0203935844978,-0.910388358138,0.413207508474,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.0235444009304,0.00144569855183,0.00415183370933,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0252357056737,0.0834269034863,-0.121894565821,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:59.024233,9981,1646846536,43.23881117,1646846579.23881,0.0057500088868,0.0202300526737,-0.910377440754,0.413243992978,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.0235238559544,0.0025458522141,0.00447343569249,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0207320339978,0.0734775554202,-0.12363879025,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:59.055678,9982,1646846536,43.53684686,1646846579.53685,0.00541261243036,0.0200531368803,-0.910366114866,0.413282121838,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.0279297530651,0.00258367322385,0.00376599165611,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0274519465864,0.0564504086226,-0.121329724789,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:59.087018,9983,1646846536,43.86486328,1646846579.86486,0.00504992969283,0.019850908742,-0.91037025471,0.413287356413,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.0263969413936,0.000902267172933,0.000697443261743,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0345586890355,0.0411499628797,-0.118252919912,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:59.114679,9984,1646846536,43.113452487,1646846579.11345,0.0046919224492,0.0196632389606,-0.910386949532,0.413263771723,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.0270271450281,0.00272695161402,-0.0014047943987,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0369450839236,0.0320286170952,-0.115344514847,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:59.143529,9985,1646846536,43.143169688,1646846579.14317,0.0043288651983,0.0194825096029,-0.910414152579,0.413216364063,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.0272735860199,0.000531329773366,-0.002994639799,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0315269077197,0.0159793805704,-0.114243484139,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:59.176942,9986,1646846536,43.176383633,1646846579.17638,0.00396317717504,0.0192730041958,-0.910445457115,0.413160881686,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.0313784219325,0.00424516387284,-0.00257197208703,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0357310557738,-0.000502604730427,-0.123753980398,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:59.207285,9987,1646846536,43.206910665,1646846579.20691,0.00360080563997,0.0190492088694,-0.910482530807,0.413092874468,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.0253087468445,0.00429448205978,-0.00454152282327,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0364732136205,-0.00342376403511,-0.12502867341,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:59.232809,9988,1646846536,43.232448325,1646846579.23245,0.00324856372902,0.0188506261791,-0.910512681984,0.413038444547,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.0280667021871,0.000997335650027,-0.00439516128972,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0307145467401,-0.0080506657809,-0.112409797311,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:59.262807,9989,1646846536,43.262366537,1646846579.26237,0.00290460659439,0.0186691365017,-0.910539501302,0.412990124787,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.0252215825021,0.00174546334893,-0.00138193694875,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0227742106095,-0.0255615965836,-0.117174693346,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:59.294649,9990,1646846536,43.294162729,1646846579.29416,0.00255122333128,0.0184665628445,-0.910551891979,0.412974247781,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.0266841910779,0.00291529111564,0.00164097826928,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0286138614267,-0.036215643771,-0.124024706483,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:59.327241,9991,1646846536,43.326818111,1646846579.32682,0.00222551886238,0.018275175971,-0.910555683662,0.412976284985,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.0242795795202,0.00282500497997,0.00261239148676,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.037775278911,-0.0509189426154,-0.115623427033,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:59.352026,9992,1646846536,43.351679355,1646846579.35168,0.00190144487941,0.0181030716869,-0.910550568824,0.412996761389,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.02246895805,0.00131451524794,0.00249805673957,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0383762995899,-0.0582456682809,-0.118766890168,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:59.381996,9993,1646846536,43.381616432,1646846579.38162,0.00160204785653,0.0179543454679,-0.910539924301,0.413027990788,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.0249026790261,-0.000696597620845,0.00429605366662,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0353188636154,-0.0623938292451,-0.123431214094,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:59.411229,9994,1646846536,43.410813652,1646846579.41081,0.00131242642245,0.0178050836532,-0.910522585075,0.413073696333,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.0211782678962,0.00489316321909,0.00352114718407,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0360947525874,-0.0829823323712,-0.122711421847,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:59.446090,9995,1646846536,43.445650267,1646846579.44565,0.00106831113598,0.0176556070372,-0.910514035056,0.413099661363,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.0203518681228,0.00333047192544,0.00189684983343,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0381373311952,-0.0830074571259,-0.11855463624,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:59.474358,9996,1646846536,43.472484282,1646846579.47248,0.000830277796874,0.0175219965902,-0.910514041227,0.413105883524,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.0166453626007,0.00195478834212,-0.000224901828915,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.047127297353,-0.0988187485188,-0.106478381753,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:59.501958,9997,1646846536,43.500620154,1646846579.50062,0.000634677330136,0.01740137713,-0.910522314625,0.413093093418,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.0169992167503,0.00154844671488,-0.000580194406211,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0464962183312,-0.0923676433973,-0.112677015066,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:59.530706,9998,1646846536,43.530358745,1646846579.53036,0.00046566199093,0.0172996828442,-0.910539091338,0.413060609691,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.0134767768905,0.00270490162075,-0.00192632572725,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0358601330593,-0.104305273192,-0.117393963933,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:59.560783,9999,1646846536,43.560416321,1646846579.56042,0.000342271535604,0.0172177790593,-0.910561191969,0.413015431448,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.00946429185569,-0.000209774821997,-0.0036583840847,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0482906557247,-0.106140686776,-0.122276389003,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:59.591717,10000,1646846536,43.590174896,1646846579.59018,0.000258500190917,0.0171628836815,-0.910589798831,0.412954703166,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.00527006294578,0.00257792323828,-0.0044986079447,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0460379062593,-0.117981883194,-0.126729043722,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:59.621557,10001,1646846536,43.620142722,1646846579.62014,0.000209675486555,0.0171299248214,-0.910622591479,0.412883782196,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.00491479225457,-6.43143430352E-05,-0.00634208600968,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0391844578832,-0.110762344301,-0.10739639461,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:59.651119,10002,1646846536,43.649558934,1646846579.64956,0.000212819946065,0.017098389173,-0.910650172792,0.412824251456,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.00160450488329,0.00392371695489,-0.00233026593924,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0409613901749,-0.119663414508,-0.118003243804,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:59.680376,10003,1646846536,43.679825506,1646846579.67983,0.000247187272432,0.0170746396049,-0.910672285692,0.412776433015,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.000313995406032,0.000376493670046,-0.00316209113225,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.039860140197,-0.11147384081,-0.109455199242,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:59.711435,10004,1646846536,43.709839863,1646846579.70984,0.000302170840859,0.0170888436178,-0.910684875788,0.41274803104,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.00472701247782,0.00019562151283,-0.0012787184678,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0523217444681,-0.11951685953,-0.121440821886,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:59.739493,10005,1646846536,43.739140136,1646846579.73914,0.00040517973768,0.0171196935454,-0.91069165984,0.412731695681,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.0062964130193,-0.00156419537961,-0.000837965402752,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0454172425903,-0.103361194544,-0.119217710495,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:59.769520,10006,1646846536,43.769018038,1646846579.76902,0.000538634968516,0.0171926435519,-0.910696111606,0.412718687712,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.0083666741848,-6.65970146656E-05,0.000131680164486,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0405525053479,-0.104581544995,-0.113131928444,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:59.806476,10007,1646846536,43.803195784,1646846579.8032,0.000691344865233,0.0172735961676,-0.910706427755,0.412692315611,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.0121418926865,-0.0024621700868,-0.00374319264665,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0368959307671,-0.107343459036,-0.122321412563,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:59.830111,10008,1646846536,43.828607506,1646846579.82861,0.000912233691448,0.0173647438248,-0.91072154228,0.412654705449,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.0170038193464,-0.00244155433029,-0.00254685431719,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0415406665206,-0.102671095189,-0.121940758824,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:59.859453,10009,1646846536,43.858537908,1646846579.85854,0.00115378740492,0.017477301425,-0.910735672809,0.412618161237,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.0172367021441,0.00154322572052,-0.00297758402303,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0437248208374,-0.0902708135918,-0.122926014662,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:59.889509,10010,1646846536,43.888060671,1646846579.88806,0.00141680386986,0.0175922927854,-0.910750438814,0.412579861484,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.0186428744346,-0.000203224830329,-0.00478803506121,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.051277614478,-0.0788150948659,-0.117629606724,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:59.921050,10011,1646846536,43.919657757,1646846579.91966,0.00170861500162,0.0177206150172,-0.910763011858,0.412545508605,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.0213114023209,0.00170349515975,-0.00271544326097,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0465512187034,-0.0577543377131,-0.112048439384,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:59.950525,10012,1646846536,43.947522551,1646846579.94752,0.00204415223384,0.0178711825771,-0.91077188196,0.412517904225,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.0225374195725,0.00112175103277,-0.00420835008845,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0443270292319,-0.0542913790606,-0.121308674812,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
